0.1647	0.3142	0.8518	0.2709	-0.2743	0.0000	0.0000	-0.0000	0.0000	
0.2812	0.4099	0.0158	-0.2618	0.4291	-0.3799	0.3324	-0.2121	-0.4475	
0.3184	0.3021	-0.3405	0.0940	-0.4274	-0.4422	0.2314	0.2837	0.4128	
0.3844	-0.2367	-0.0522	0.4728	0.2645	-0.3371	-0.4282	-0.4186	0.1666	
0.3978	-0.3679	0.1354	-0.4030	-0.1602	-0.2156	-0.3907	0.4464	-0.3188	
0.3978	-0.3679	0.1354	-0.4030	-0.1602	0.2156	0.3907	-0.4464	0.3188	
0.3844	-0.2367	-0.0522	0.4728	0.2645	0.3371	0.4282	0.4186	-0.1666	
0.3184	0.3021	-0.3405	0.0940	-0.4274	0.4422	-0.2314	-0.2837	-0.4128	
0.2812	0.4099	0.0158	-0.2618	0.4291	0.3799	-0.3324	0.2121	0.4475	
