-0.0782	0.1434	0.1781	-0.1468	0.9166	0.1468	0.0782	0.1434	0.1781	
-0.2629	0.4253	0.4253	-0.2629	-0.0000	-0.2629	-0.2629	-0.4253	-0.4253	
-0.3221	0.4472	0.3351	-0.1295	-0.3666	0.1295	0.3221	0.4472	0.3351	
-0.4253	0.2629	-0.2629	0.4253	0.0000	0.4253	-0.4253	-0.2629	0.2629	
-0.4429	0.1330	-0.3852	0.3564	0.1467	-0.3564	0.4429	0.1330	-0.3852	
-0.4253	-0.2629	-0.2629	-0.4253	0.0000	-0.4253	-0.4253	0.2629	0.2629	
-0.3946	-0.3650	-0.0971	-0.4471	-0.0587	0.4471	0.3946	-0.3650	-0.0971	
-0.2629	-0.4253	0.4253	0.2629	-0.0000	0.2629	-0.2629	0.4253	-0.4253	
-0.1955	-0.3585	0.4452	0.3671	0.0235	-0.3671	0.1955	-0.3585	0.4452	
