-0.0038	0.0981	-0.1620	0.1697	-0.1185	-0.0262	0.0751	0.1504	-0.1737	0.1371	0.0535	-0.0483	0.1335	-0.1731	0.1541	0.0832	0.0153	-0.1084	-0.1654	0.1681	0.1164	0.0277	0.0692	-0.1438	-0.1739	-0.1516	-0.0851	0.0051	0.0929	-0.1543	0.0847	0.1482	0.1740	0.0847	0.1482	0.1740	-0.1543	-0.0929	0.0051	0.0851	0.1516	0.1739	0.1438	-0.0981	-0.1620	-0.1697	0.1185	-0.0262	-0.0751	-0.1504	-0.1737	-0.1371	-0.0535	0.0692	-0.0277	-0.0483	-0.1335	0.1731	-0.1541	-0.0832	-0.0153	-0.1084	0.1164	-0.1654	-0.1681	
0.0000	0.1076	-0.1692	0.1583	-0.0798	0.0329	0.1316	0.1739	-0.1418	0.0490	-0.0647	-0.1508	0.1723	-0.1201	0.0165	-0.0941	0.1645	-0.1645	-0.0941	-0.0165	-0.1201	-0.1723	0.1508	-0.0647	0.0490	0.1418	0.1739	0.1316	0.0329	0.0798	-0.1076	-0.1692	-0.1583	0.1076	0.1692	0.1583	-0.0798	0.0329	-0.1316	0.1739	0.1418	0.0490	-0.0647	0.1076	0.1692	0.1583	-0.0798	-0.0329	0.1316	0.1739	0.1418	0.0490	-0.0647	-0.1508	-0.1723	0.1508	0.1723	-0.1201	0.0165	-0.0941	0.1645	0.1645	0.1201	0.0941	-0.0165	
0.0015	0.1113	-0.1711	0.1520	-0.0626	0.0556	0.1481	0.1724	-0.1175	0.0088	-0.1039	-0.1690	0.1571	-0.0740	-0.0424	-0.1395	0.1739	-0.1309	-0.0301	-0.0836	-0.1604	-0.1678	0.1038	0.0036	0.1087	0.1687	0.1608	0.0898	-0.0151	0.1132	-0.0988	-0.1628	-0.1688	-0.0988	-0.1628	-0.1688	0.1132	0.0151	0.0898	-0.1608	-0.1687	-0.1087	-0.0036	-0.1113	-0.1711	-0.1520	0.0626	0.0556	-0.1481	-0.1724	-0.1175	-0.0088	0.1039	0.1038	0.1678	-0.1690	-0.1571	0.0740	0.0424	0.1395	-0.1739	-0.1309	-0.1604	-0.0301	0.0836	
-0.0000	0.1201	-0.1739	0.1316	-0.0165	0.1076	0.1723	0.1418	-0.0329	-0.0941	-0.1692	-0.1508	0.0490	0.0798	-0.1645	-0.1583	0.0647	0.0647	0.1583	-0.1645	-0.0798	0.0490	-0.1508	0.1692	0.0941	-0.0329	-0.1418	-0.1723	-0.1076	-0.0165	0.1201	0.1739	0.1316	-0.1201	-0.1739	-0.1316	0.0165	-0.1076	0.1723	-0.1418	-0.0329	0.0941	0.1692	0.1201	0.1739	0.1316	-0.0165	-0.1076	0.1723	0.1418	0.0329	-0.0941	-0.1692	0.1508	0.0490	0.1508	0.0490	0.0798	-0.1645	-0.1583	0.0647	-0.0647	0.0798	-0.1583	-0.1645	
-0.0006	0.1235	-0.1741	0.1219	0.0022	0.1250	0.1741	0.1207	0.0036	-0.1256	-0.1740	-0.1207	-0.0029	0.1247	-0.1741	-0.1229	0.0012	0.1209	0.1740	-0.1287	-0.0114	0.1118	-0.1729	0.1397	0.0316	-0.0926	-0.1676	-0.1561	-0.0661	-0.0560	0.1119	0.1715	0.1499	0.1119	0.1715	0.1499	-0.0560	0.0661	-0.1561	0.1676	0.0926	-0.0316	-0.1397	-0.1235	-0.1741	-0.1219	-0.0022	0.1250	-0.1741	-0.1207	0.0036	0.1256	0.1740	-0.1729	-0.1118	-0.1207	0.0029	-0.1247	0.1741	0.1229	-0.0012	0.1209	-0.0114	0.1740	0.1287	
-0.0000	0.1316	-0.1723	0.0941	0.0490	0.1583	0.1583	0.0490	0.0941	-0.1723	-0.1316	0.0000	-0.1316	0.1723	-0.0941	0.0490	-0.1583	0.1583	0.0490	0.0941	0.1723	0.1316	-0.0000	-0.1316	-0.1723	-0.0941	0.0490	0.1583	0.1583	-0.0490	-0.1316	-0.1723	-0.0941	0.1316	0.1723	0.0941	0.0490	0.1583	-0.1583	0.0490	-0.0941	-0.1723	-0.1316	0.1316	0.1723	0.0941	0.0490	-0.1583	0.1583	0.0490	-0.0941	-0.1723	-0.1316	-0.0000	0.1316	-0.0000	-0.1316	0.1723	-0.0941	0.0490	-0.1583	-0.1583	-0.1723	-0.0490	0.0941	
0.0002	0.1346	-0.1707	0.0819	0.0668	0.1666	0.1448	0.0173	0.1227	-0.1733	-0.0980	0.0483	-0.1595	0.1556	-0.0397	0.1045	-0.1738	0.1194	-0.0194	0.1442	0.1679	0.0750	0.0692	-0.1656	-0.1501	-0.0347	0.1028	0.1730	0.1325	-0.0093	-0.1241	-0.1740	-0.1189	-0.1241	-0.1740	-0.1189	-0.0093	-0.1325	0.1730	-0.1028	0.0347	0.1501	0.1656	-0.1346	-0.1707	-0.0819	-0.0668	0.1666	-0.1448	-0.0173	0.1227	0.1733	0.0980	0.0692	-0.0750	0.0483	0.1595	-0.1556	0.0397	-0.1045	0.1738	0.1194	0.1679	-0.0194	-0.1442	
-0.0000	0.1418	-0.1645	0.0490	0.1076	0.1739	0.0941	-0.0647	0.1692	-0.1316	0.0165	0.1508	-0.1583	0.0329	0.1201	0.1723	-0.0798	-0.0798	-0.1723	0.1201	-0.0329	-0.1583	0.1508	-0.0165	0.1316	0.1692	0.0647	-0.0941	-0.1739	0.1076	0.1418	0.1645	0.0490	-0.1418	-0.1645	-0.0490	-0.1076	-0.1739	0.0941	0.0647	0.1692	0.1316	-0.0165	0.1418	0.1645	0.0490	0.1076	-0.1739	0.0941	-0.0647	-0.1692	-0.1316	0.0165	-0.1508	-0.1583	-0.1508	-0.1583	0.0329	0.1201	0.1723	-0.0798	0.0798	0.0329	0.1723	0.1201	
-0.0001	0.1445	-0.1612	0.0353	0.1217	0.1712	0.0695	-0.0935	0.1740	-0.1014	0.0603	0.1690	-0.1296	-0.0229	0.1554	0.1527	-0.0178	-0.1322	-0.1685	0.0607	-0.0984	-0.1741	0.1038	0.0524	0.1650	0.1428	0.0060	-0.1349	-0.1695	0.0732	0.1352	0.1703	0.0783	0.1352	0.1703	0.0783	0.0732	0.1695	-0.1349	-0.0060	-0.1428	-0.1650	-0.0524	-0.1445	-0.1612	-0.0353	-0.1217	0.1712	-0.0695	0.0935	0.1740	0.1014	-0.0603	0.1038	0.1741	0.1690	0.1296	0.0229	-0.1554	-0.1527	0.0178	-0.1322	-0.0984	-0.1685	-0.0607	
0.0000	0.1508	-0.1508	0.0000	0.1508	0.1508	0.0000	-0.1508	0.1508	-0.0000	0.1508	0.1508	0.0000	-0.1508	0.1508	0.0000	0.1508	-0.1508	-0.0000	-0.1508	-0.1508	-0.0000	-0.1508	0.1508	-0.0000	-0.1508	-0.1508	0.0000	0.1508	-0.1508	-0.1508	-0.1508	-0.0000	0.1508	0.1508	0.0000	0.1508	0.1508	-0.0000	-0.1508	-0.1508	-0.0000	0.1508	0.1508	0.1508	-0.0000	0.1508	-0.1508	0.0000	-0.1508	-0.1508	0.0000	0.1508	0.1508	-0.0000	-0.1508	0.0000	-0.1508	0.1508	0.0000	0.1508	0.1508	0.1508	0.0000	-0.1508	
0.0000	0.1531	-0.1458	-0.0141	0.1593	0.1377	-0.0278	-0.1642	0.1292	0.0406	0.1680	0.1207	0.0518	-0.1706	0.1129	-0.0611	0.1721	-0.1068	0.0674	-0.1729	-0.1035	0.0696	-0.1729	0.1048	-0.0660	-0.1720	-0.1123	0.0539	0.1688	-0.1267	-0.1450	-0.1604	-0.0313	-0.1450	-0.1604	-0.0313	-0.1267	-0.1688	0.0539	0.1123	0.1720	0.0660	-0.1048	-0.1531	-0.1458	0.0141	-0.1593	0.1377	0.0278	0.1642	0.1292	-0.0406	-0.1680	-0.1729	-0.0696	0.1207	-0.0518	0.1706	-0.1129	0.0611	-0.1721	-0.1068	-0.1035	0.0674	0.1729	
-0.0000	0.1583	-0.1316	-0.0490	0.1723	0.0941	-0.0941	-0.1723	0.0490	0.1316	0.1583	-0.0000	0.1583	-0.1316	-0.0490	-0.1723	0.0941	0.0941	0.1723	-0.0490	0.1316	0.1583	-0.0000	-0.1583	-0.1316	0.0490	0.1723	0.0941	-0.0941	0.1723	0.1583	0.1316	-0.0490	-0.1583	-0.1316	0.0490	-0.1723	-0.0941	-0.0941	0.1723	0.0490	-0.1316	-0.1583	0.1583	0.1316	-0.0490	0.1723	-0.0941	-0.0941	-0.1723	-0.0490	0.1316	0.1583	-0.0000	0.1583	0.0000	0.1583	-0.1316	-0.0490	-0.1723	0.0941	-0.0941	-0.1316	-0.1723	-0.0490	
-0.0000	0.1603	-0.1252	-0.0624	0.1740	0.0736	-0.1163	-0.1648	0.0130	0.1545	0.1346	-0.0483	0.1727	-0.0886	-0.1021	-0.1700	0.0342	0.1424	0.1493	0.0208	0.1661	0.1162	0.0692	-0.1740	-0.0785	0.1062	0.1705	0.0441	-0.1306	0.1620	0.1535	0.1447	-0.0182	0.1535	0.1447	-0.0182	0.1620	0.1306	0.0441	-0.1705	-0.1062	0.0785	0.1740	-0.1603	-0.1252	0.0624	-0.1740	0.0736	0.1163	0.1648	0.0130	-0.1545	-0.1346	0.0692	-0.1162	-0.0483	-0.1727	0.0886	0.1021	0.1700	-0.0342	0.1424	0.1661	0.1493	-0.0208	
0.0000	0.1645	-0.1076	-0.0941	0.1692	0.0165	-0.1583	-0.1201	-0.0798	0.1723	0.0329	-0.1508	0.1316	0.0647	-0.1739	-0.0490	-0.1418	0.1418	-0.0490	0.1739	0.0647	-0.1316	0.1508	0.0329	0.1723	0.0798	-0.1201	-0.1583	0.0165	-0.1692	-0.1645	-0.1076	0.0941	0.1645	0.1076	-0.0941	0.1692	0.0165	0.1583	-0.1201	0.0798	0.1723	0.0329	0.1645	0.1076	-0.0941	0.1692	-0.0165	-0.1583	-0.1201	0.0798	0.1723	0.0329	-0.1508	-0.1316	0.1508	0.1316	0.0647	-0.1739	-0.0490	-0.1418	-0.1418	-0.0647	0.0490	0.1739	
0.0000	0.1660	-0.1000	-0.1057	0.1638	-0.0068	-0.1679	-0.0948	-0.1104	0.1618	-0.0119	-0.1690	0.0916	0.1126	-0.1611	0.0127	-0.1689	0.0932	-0.1099	0.1631	-0.0051	-0.1662	0.1038	0.0971	0.1688	0.0183	-0.1557	-0.1281	0.0633	-0.1741	-0.1606	-0.1237	0.0662	-0.1606	-0.1237	0.0662	-0.1741	-0.0633	-0.1281	0.1557	-0.0183	-0.1688	-0.0971	-0.1660	-0.1000	0.1057	-0.1638	-0.0068	0.1679	0.0948	-0.1104	-0.1618	0.0119	0.1038	0.1662	-0.1690	-0.0916	-0.1126	0.1611	-0.0127	0.1689	0.0932	-0.0051	-0.1099	-0.1631	
0.0000	0.1692	-0.0798	-0.1316	0.1418	-0.0647	-0.1723	-0.0165	-0.1645	0.0941	-0.1201	-0.1508	-0.0490	0.1739	-0.0329	0.1583	-0.1076	-0.1076	-0.1583	-0.0329	-0.1739	-0.0490	-0.1508	0.1201	-0.0941	-0.1645	0.0165	0.1723	0.0647	0.1418	0.1692	0.0798	-0.1316	-0.1692	-0.0798	0.1316	-0.1418	0.0647	-0.1723	0.0165	-0.1645	-0.0941	0.1201	0.1692	0.0798	-0.1316	0.1418	0.0647	-0.1723	-0.0165	0.1645	0.0941	-0.1201	0.1508	-0.0490	0.1508	-0.0490	0.1739	-0.0329	0.1583	-0.1076	0.1076	0.1739	0.1583	-0.0329	
-0.0000	0.1702	-0.0713	-0.1404	0.1301	-0.0858	-0.1661	0.0158	-0.1728	0.0574	-0.1483	-0.1207	-0.0966	0.1623	0.0262	0.1737	-0.0502	-0.1513	-0.1180	-0.0977	-0.1628	0.0219	-0.1729	0.0614	-0.1426	-0.1327	0.0744	0.1715	0.0180	0.1612	0.1662	0.0983	-0.1089	0.1662	0.0983	-0.1089	0.1612	-0.0180	0.1715	-0.0744	0.1327	0.1426	-0.0614	-0.1702	-0.0713	0.1404	-0.1301	-0.0858	0.1661	-0.0158	-0.1728	-0.0574	0.1483	-0.1729	-0.0219	-0.1207	0.0966	-0.1623	-0.0262	-0.1737	0.0502	-0.1513	-0.1628	-0.1180	0.0977	
0.0000	0.1723	-0.0490	-0.1583	0.0941	-0.1316	-0.1316	0.0941	-0.1583	-0.0490	-0.1723	0.0000	-0.1723	0.0490	0.1583	0.0941	0.1316	-0.1316	0.0941	-0.1583	0.0490	0.1723	-0.0000	-0.1723	-0.0490	0.1583	0.0941	-0.1316	-0.1316	-0.0941	-0.1723	-0.0490	0.1583	0.1723	0.0490	-0.1583	0.0941	-0.1316	0.1316	0.0941	0.1583	-0.0490	-0.1723	0.1723	0.0490	-0.1583	0.0941	0.1316	-0.1316	0.0941	0.1583	-0.0490	-0.1723	-0.0000	0.1723	-0.0000	-0.1723	0.0490	0.1583	0.0941	0.1316	0.1316	-0.0490	-0.0941	-0.1583	
0.0000	0.1729	-0.0399	-0.1637	0.0778	-0.1456	-0.1117	0.1196	-0.1397	-0.0866	-0.1602	0.0483	-0.1719	-0.0064	0.1734	0.0368	0.1641	-0.0788	0.1435	-0.1170	0.1116	0.1480	0.0692	-0.1683	0.0179	0.1738	0.0388	-0.1604	-0.0954	-0.1253	-0.1704	-0.0693	0.1428	-0.1704	-0.0693	0.1428	-0.1253	0.0954	-0.1604	-0.0388	-0.1738	-0.0179	0.1683	-0.1729	-0.0399	0.1637	-0.0778	-0.1456	0.1117	-0.1196	-0.1397	0.0866	0.1602	0.0692	-0.1480	0.0483	0.1719	0.0064	-0.1734	-0.0368	-0.1641	-0.0788	0.1116	0.1435	0.1170	
-0.0000	0.1739	-0.0165	-0.1723	0.0329	-0.1692	-0.0490	0.1645	-0.0647	-0.1583	-0.0798	0.1508	-0.0941	-0.1418	0.1076	-0.1316	0.1201	0.1201	0.1316	0.1076	0.1418	-0.0941	0.1508	0.0798	0.1583	-0.0647	-0.1645	0.0490	0.1692	0.0329	0.1739	0.0165	-0.1723	-0.1739	-0.0165	0.1723	-0.0329	0.1692	-0.0490	-0.1645	-0.0647	0.1583	0.0798	0.1739	0.0165	-0.1723	0.0329	0.1692	-0.0490	0.1645	0.0647	-0.1583	-0.0798	-0.1508	-0.0941	-0.1508	-0.0941	-0.1418	0.1076	-0.1316	0.1201	-0.1201	-0.1418	-0.1316	0.1076	
-0.0000	0.1740	-0.0071	-0.1737	0.0143	-0.1731	-0.0217	0.1722	-0.0294	-0.1708	-0.0376	0.1690	-0.0462	-0.1665	0.0556	-0.1632	0.0658	0.1588	0.0772	0.1529	0.0898	-0.1448	0.1038	0.1339	0.1191	-0.1188	-0.1354	0.0984	0.1515	0.0714	0.1730	0.0379	-0.1650	0.1730	0.0379	-0.1650	0.0714	-0.1515	0.0984	0.1354	0.1188	-0.1191	-0.1339	-0.1740	-0.0071	0.1737	-0.0143	-0.1731	0.0217	-0.1722	-0.0294	0.1708	0.0376	0.1038	0.1448	0.1690	0.0462	0.1665	-0.0556	0.1632	-0.0658	0.1588	0.0898	0.0772	-0.1529	
-0.0000	0.1739	0.0165	-0.1723	-0.0329	-0.1692	0.0490	0.1645	0.0647	-0.1583	0.0798	0.1508	0.0941	-0.1418	-0.1076	-0.1316	-0.1201	0.1201	-0.1316	0.1076	-0.1418	-0.0941	-0.1508	0.0798	-0.1583	-0.0647	0.1645	0.0490	-0.1692	0.0329	-0.1739	0.0165	0.1723	0.1739	-0.0165	-0.1723	-0.0329	-0.1692	-0.0490	0.1645	-0.0647	-0.1583	0.0798	0.1739	-0.0165	-0.1723	-0.0329	0.1692	0.0490	0.1645	-0.0647	-0.1583	0.0798	0.1508	-0.0941	-0.1508	0.0941	-0.1418	-0.1076	-0.1316	-0.1201	-0.1201	0.1418	0.1316	0.1076	
0.0000	0.1736	0.0259	-0.1697	-0.0512	-0.1621	0.0751	0.1511	0.0971	-0.1371	0.1167	0.1207	0.1335	-0.1025	-0.1472	-0.0832	-0.1578	0.0637	-0.1654	0.0449	-0.1703	-0.0277	-0.1729	0.0130	-0.1739	-0.0018	0.1741	-0.0051	-0.1739	-0.0073	-0.1741	-0.0050	0.1740	-0.1741	-0.0050	0.1740	-0.0073	0.1739	-0.0051	-0.1741	0.0018	0.1739	-0.0130	-0.1736	0.0259	0.1697	0.0512	-0.1621	-0.0751	-0.1511	0.0971	0.1371	-0.1167	-0.1729	0.0277	0.1207	-0.1335	0.1025	0.1472	0.0832	0.1578	0.0637	-0.1703	-0.1654	-0.0449	
-0.0000	0.1723	0.0490	-0.1583	-0.0941	-0.1316	0.1316	0.0941	0.1583	-0.0490	0.1723	-0.0000	0.1723	0.0490	-0.1583	0.0941	-0.1316	-0.1316	-0.0941	-0.1583	-0.0490	0.1723	-0.0000	-0.1723	0.0490	0.1583	-0.0941	-0.1316	0.1316	-0.0941	0.1723	-0.0490	-0.1583	-0.1723	0.0490	0.1583	0.0941	0.1316	0.1316	-0.0941	0.1583	0.0490	-0.1723	0.1723	-0.0490	-0.1583	-0.0941	0.1316	0.1316	0.0941	-0.1583	-0.0490	0.1723	-0.0000	0.1723	0.0000	0.1723	0.0490	-0.1583	0.0941	-0.1316	0.1316	0.0490	0.0941	-0.1583	
-0.0000	0.1716	0.0580	-0.1520	-0.1093	-0.1151	0.1481	0.0654	0.1700	-0.0088	0.1729	-0.0483	0.1571	0.0995	-0.1250	0.1395	-0.0809	-0.1648	-0.0301	-0.1740	0.0216	0.1678	0.0692	-0.1489	0.1087	0.1214	-0.1382	-0.0898	0.1577	-0.0579	0.1735	-0.0280	-0.1688	0.1735	-0.0280	-0.1688	-0.0579	-0.1577	-0.0898	0.1382	-0.1214	-0.1087	0.1489	-0.1716	0.0580	0.1520	0.1093	-0.1151	-0.1481	-0.0654	0.1700	0.0088	-0.1729	0.0692	-0.1678	-0.0483	-0.1571	-0.0995	0.1250	-0.1395	0.0809	-0.1648	0.0216	-0.0301	0.1740	
-0.0000	0.1692	0.0798	-0.1316	-0.1418	-0.0647	0.1723	-0.0165	0.1645	0.0941	0.1201	-0.1508	0.0490	0.1739	0.0329	0.1583	0.1076	-0.1076	0.1583	-0.0329	0.1739	-0.0490	0.1508	0.1201	0.0941	-0.1645	-0.0165	0.1723	-0.0647	0.1418	-0.1692	0.0798	0.1316	0.1692	-0.0798	-0.1316	-0.1418	-0.0647	-0.1723	-0.0165	-0.1645	0.0941	0.1201	0.1692	-0.0798	-0.1316	-0.1418	0.0647	0.1723	-0.0165	-0.1645	0.0941	0.1201	-0.1508	-0.0490	0.1508	0.0490	0.1739	0.0329	0.1583	0.1076	0.1076	-0.1739	-0.1583	-0.0329	
0.0000	0.1680	0.0880	-0.1219	-0.1519	-0.0425	0.1741	-0.0483	0.1489	0.1256	0.0839	-0.1690	-0.0029	0.1675	0.0883	0.1229	0.1501	-0.0480	0.1740	0.0371	0.1562	-0.1118	0.1038	0.1598	0.0316	-0.1740	0.0432	0.1561	-0.1064	0.1148	-0.1714	0.0600	0.1499	-0.1714	0.0600	0.1499	0.1148	0.1064	0.1561	-0.0432	0.1740	-0.0316	-0.1598	-0.1680	0.0880	0.1219	0.1519	-0.0425	-0.1741	0.0483	0.1489	-0.1256	-0.0839	0.1038	0.1118	-0.1690	0.0029	-0.1675	-0.0883	-0.1229	-0.1501	-0.0480	0.1562	0.1740	-0.0371	
