-0.2010	0.2250	-0.0514	-0.1670	-0.2395	0.1042	0.1202	-0.2414	0.1593	-0.0536	0.2214	0.2139	-0.0456	0.1522	-0.2422	-0.1746	0.0094	-0.1746	-0.2422	-0.1522	0.0456	0.2139	-0.2010	-0.2250	0.0514	-0.1670	-0.2395	-0.1042	-0.1202	-0.2414	-0.2214	-0.1593	0.0536	
-0.2171	0.1935	0.0446	-0.2333	-0.1634	-0.0876	0.2415	-0.1277	-0.1277	-0.2415	0.0876	-0.1634	0.2333	0.0446	0.1935	0.2171	-0.0000	-0.2171	-0.1935	0.0446	0.2333	0.1634	0.2171	0.1935	0.0446	0.2333	0.1634	-0.0876	0.2415	0.1277	0.0876	-0.1277	-0.2415	
-0.2225	0.1772	0.0810	-0.2419	-0.1136	-0.1496	0.2355	-0.0452	-0.1968	-0.2128	-0.0100	-0.2201	0.1942	-0.0300	0.2214	0.2025	-0.0038	0.2025	0.2214	0.0300	-0.1942	-0.2201	-0.2225	-0.1772	-0.0810	-0.2419	-0.1136	0.1496	-0.2355	-0.0452	0.0100	0.1968	0.2128	
-0.2333	0.1277	0.1634	-0.2171	0.0446	-0.2415	0.0876	0.1935	-0.1935	0.0876	-0.2415	-0.0446	-0.2171	-0.1634	-0.1277	-0.2333	-0.0000	0.2333	0.1277	-0.1634	-0.2171	0.0446	0.2333	0.1277	0.1634	0.2171	-0.0446	-0.2415	0.0876	-0.1935	-0.2415	-0.1935	0.0876	
-0.2364	0.1054	0.1892	-0.1905	0.1025	-0.2376	0.0087	0.2331	-0.1230	0.1701	-0.2125	0.0513	-0.2414	-0.1012	-0.1707	-0.2236	0.0015	-0.2236	-0.1707	0.1012	0.2414	0.0513	-0.2364	-0.1054	-0.1892	-0.1905	0.1025	0.2376	-0.0087	0.2331	0.2125	0.1230	-0.1701	
-0.2415	0.0446	0.2333	-0.0876	0.2171	-0.1277	-0.1935	0.1634	0.1634	0.1935	0.1277	0.2171	0.0876	0.2333	0.0446	0.2415	-0.0000	-0.2415	-0.0446	0.2333	0.0876	-0.2171	0.2415	0.0446	0.2333	0.0876	-0.2171	-0.1277	-0.1935	-0.1634	0.1277	0.1634	0.1935	
-0.2423	0.0194	0.2408	-0.0397	0.2372	-0.0622	-0.2308	0.0883	0.2195	0.1197	0.1994	0.1582	0.1626	0.2021	0.0970	0.2371	-0.0006	0.2371	0.0970	-0.2021	-0.1626	0.1582	-0.2423	-0.0194	-0.2408	-0.0397	0.2372	0.0622	0.2308	0.0883	-0.1994	-0.2195	-0.1197	
-0.2415	-0.0446	0.2333	0.0876	0.2171	0.1277	-0.1935	-0.1634	0.1634	-0.1935	0.1277	-0.2171	0.0876	-0.2333	0.0446	-0.2415	0.0000	0.2415	-0.0446	-0.2333	0.0876	0.2171	0.2415	-0.0446	0.2333	-0.0876	-0.2171	0.1277	-0.1935	0.1634	0.1277	0.1634	-0.1935	
-0.2400	-0.0693	0.2201	0.1318	0.1833	0.1821	-0.1350	-0.2168	0.0825	-0.2356	0.0347	-0.2420	0.0010	-0.2424	-0.0101	-0.2424	0.0002	-0.2424	-0.0101	0.2424	-0.0010	-0.2420	-0.2400	0.0693	-0.2201	0.1318	0.1833	-0.1821	0.1350	-0.2168	-0.0347	-0.0825	0.2356	
-0.2333	-0.1277	0.1634	0.2171	0.0446	0.2415	0.0876	-0.1935	-0.1935	-0.0876	-0.2415	0.0446	-0.2171	0.1634	-0.1277	0.2333	-0.0000	-0.2333	0.1277	0.1634	-0.2171	-0.0446	0.2333	-0.1277	0.1634	-0.2171	-0.0446	0.2415	0.0876	0.1935	-0.2415	-0.1935	-0.0876	
-0.2295	-0.1486	0.1336	0.2346	-0.0162	0.2246	0.1569	-0.1283	-0.2347	0.0093	-0.2303	0.1335	-0.1641	0.2101	-0.0781	0.2396	-0.0001	0.2396	-0.0781	-0.2101	0.1641	0.1335	-0.2295	0.1486	-0.1336	0.2346	-0.0162	-0.2246	-0.1569	-0.1283	0.2303	0.2347	-0.0093	
-0.2171	-0.1935	0.0446	0.2333	-0.1634	0.0876	0.2415	0.1277	-0.1277	0.2415	0.0876	0.1634	0.2333	-0.0446	0.1935	-0.2171	0.0000	0.2171	-0.1935	-0.0446	0.2333	-0.1634	0.2171	-0.1935	0.0446	-0.2333	0.1634	0.0876	0.2415	-0.1277	0.0876	-0.1277	0.2415	
-0.2111	-0.2078	0.0070	0.2149	-0.2029	0.0181	0.2208	0.1931	-0.0392	0.2306	0.1707	0.0811	0.2416	-0.1149	0.1558	-0.2285	0.0000	-0.2285	0.1558	0.1149	-0.2416	0.0811	-0.2111	0.2078	-0.0070	0.2149	-0.2029	-0.0181	-0.2208	0.1931	-0.1707	0.0392	-0.2306	
-0.1935	-0.2333	-0.0876	0.1277	-0.2415	-0.1634	0.0446	0.2171	0.2171	-0.0446	0.1634	-0.2415	-0.1277	-0.0876	-0.2333	0.1935	0.0000	-0.1935	0.2333	-0.0876	-0.1277	0.2415	0.1935	-0.2333	-0.0876	-0.1277	0.2415	-0.1634	0.0446	-0.2171	0.1634	0.2171	-0.0446	
-0.1856	-0.2389	-0.1217	0.0830	-0.2283	-0.2084	-0.0360	0.1639	0.2419	-0.1355	0.0782	-0.2313	-0.1929	-0.0147	-0.2124	0.2097	-0.0000	0.2097	-0.2124	0.0147	0.1929	-0.2313	-0.1856	0.2389	0.1217	0.0830	-0.2283	0.2084	0.0360	0.1639	-0.0782	-0.2419	0.1355	
-0.1634	-0.2415	-0.1935	-0.0446	-0.1277	-0.2333	-0.2171	-0.0876	0.0876	-0.2171	-0.2333	0.1277	-0.0446	0.1935	0.2415	-0.1634	0.0000	0.1634	-0.2415	0.1935	-0.0446	-0.1277	0.1634	-0.2415	-0.1935	0.0446	0.1277	-0.2333	-0.2171	0.0876	-0.2333	0.0876	-0.2171	
-0.1537	-0.2378	-0.2139	-0.0922	-0.0723	-0.2039	-0.2405	-0.1629	-0.0055	-0.1564	-0.2404	0.1976	0.0436	0.1400	0.2404	-0.1838	0.0000	-0.1838	0.2404	-0.1400	-0.0436	0.1976	-0.1537	0.2378	0.2139	-0.0922	-0.0723	0.2039	0.2405	-0.1629	0.2404	0.0055	0.1564	
-0.1277	-0.2171	-0.2415	-0.1935	0.0876	-0.0446	-0.1634	-0.2333	-0.2333	0.1634	0.0446	0.0876	0.1935	-0.2415	-0.2171	0.1277	0.0000	-0.1277	0.2171	-0.2415	0.1935	-0.0876	0.1277	-0.2171	-0.2415	0.1935	-0.0876	-0.0446	-0.1634	0.2333	0.0446	-0.2333	0.1634	
-0.1166	-0.2046	-0.2420	-0.2193	0.1412	0.0267	-0.0957	-0.1940	-0.2409	0.2211	0.1361	-0.0069	0.1285	-0.2233	-0.2358	0.1515	-0.0000	0.1515	-0.2358	0.2233	-0.1285	-0.0069	-0.1166	0.2046	0.2420	-0.2193	0.1412	-0.0267	0.0957	-0.1940	-0.1361	0.2409	-0.2211	
-0.0876	-0.1634	-0.2171	-0.2415	0.2333	0.1935	0.1277	0.0446	-0.0446	0.1277	0.1935	-0.2333	-0.2415	0.2171	0.1634	-0.0876	0.0000	0.0876	-0.1634	0.2171	-0.2415	0.2333	0.0876	-0.1634	-0.2171	0.2415	-0.2333	0.1935	0.1277	-0.0446	0.1935	-0.0446	0.1277	
-0.0756	-0.1437	-0.1977	-0.2319	0.2425	0.2277	0.1882	0.1271	0.0499	0.0354	0.1190	-0.1893	-0.2336	0.2397	0.1995	-0.1142	0.0000	-0.1142	0.1995	-0.2397	0.2336	-0.1893	-0.0756	0.1437	0.1977	-0.2319	0.2425	-0.2277	-0.1882	0.1271	-0.1190	-0.0499	-0.0354	
-0.0446	-0.0876	-0.1277	-0.1634	0.1935	0.2171	0.2333	0.2415	0.2415	-0.2333	-0.2171	0.1935	0.1634	-0.1277	-0.0876	0.0446	-0.0000	-0.0446	0.0876	-0.1277	0.1634	-0.1935	0.0446	-0.0876	-0.1277	0.1634	-0.1935	0.2171	0.2333	-0.2415	-0.2171	0.2415	-0.2333	
-0.0319	-0.0635	-0.0941	-0.1235	0.1510	0.1763	0.1987	0.2174	0.2317	-0.2405	-0.2422	0.2351	0.2167	-0.1843	-0.1362	0.0729	-0.0000	0.0729	-0.1362	0.1843	-0.2167	0.2351	-0.0319	0.0635	0.0941	-0.1235	0.1510	-0.1763	-0.1987	0.2174	0.2422	-0.2317	0.2405	
