-0.8510	0.0367	-0.0993	0.1400	0.1612	-0.1680	0.1619	-0.1386	0.0865	-0.0000	0.0000	0.0000	-0.0000	-0.0000	-0.0000	-0.0000	0.0000	0.0465	0.1170	-0.1530	0.1667	-0.0705	0.1224	0.1662	0.1526	0.0000	0.0000	0.0000	-0.0000	0.0000	-0.0000	0.0000	0.0000	
-0.0000	0.0641	-0.1693	0.2268	0.2409	-0.2242	0.1863	-0.1336	0.0703	-0.0651	0.1263	-0.1797	0.2204	0.2414	-0.2325	0.0691	-0.1784	-0.0357	-0.1031	0.1615	-0.2074	0.1219	-0.2041	-0.2357	-0.2385	0.1302	-0.2121	0.2416	-0.0328	0.2339	-0.0964	0.1543	0.2020	
0.3404	0.0747	-0.1909	0.2379	0.2237	-0.1721	0.1067	-0.0477	0.0111	-0.0898	0.1669	-0.2204	0.2430	0.2319	-0.1894	0.0422	-0.1226	0.0032	0.0258	-0.0753	0.1398	-0.1405	0.2233	0.2010	0.2370	-0.0834	0.1584	-0.2142	0.0457	-0.2417	0.1306	-0.1971	-0.2359	
0.0000	0.1007	-0.2275	0.2037	0.0663	0.1011	-0.2202	0.2422	-0.1577	-0.1471	0.2351	-0.2264	0.1192	-0.0467	0.1958	-0.1083	0.2352	0.0842	0.2122	-0.2448	0.1706	0.1812	-0.2341	0.0191	-0.1443	-0.1919	0.2347	-0.1291	-0.0775	0.0396	-0.2015	0.2440	0.1836	
-0.1362	0.1107	-0.2337	0.1689	-0.0102	0.1768	-0.2453	0.2059	-0.1069	-0.1670	0.2438	-0.1895	0.0343	-0.1376	0.2352	-0.0830	0.2107	-0.0529	-0.1599	0.2369	-0.2257	-0.1945	0.2229	-0.1020	0.0856	0.1563	-0.2386	0.2002	0.0898	0.0558	0.2209	-0.2328	-0.1201	
-0.0000	0.1344	-0.2275	0.0378	-0.1962	0.2191	-0.0142	-0.2083	0.2207	-0.2085	0.2173	-0.0150	-0.2035	-0.2137	-0.0107	0.1442	-0.2260	-0.1294	-0.2489	0.1117	0.1354	0.2199	-0.1580	0.2418	0.0934	0.2295	-0.1413	-0.1209	-0.1195	-0.2430	-0.2443	0.1339	-0.1085	
0.0545	0.1434	-0.2165	-0.0186	-0.2305	0.1631	0.0850	-0.2431	0.1861	-0.2209	0.1895	0.0574	-0.2382	-0.1502	-0.1028	0.1212	-0.2396	0.1005	0.2393	-0.1891	-0.0445	-0.2264	0.1216	-0.2336	-0.1510	-0.2096	0.2009	0.0272	0.1307	0.2288	0.2427	-0.0779	0.1748	
0.0000	0.1644	-0.1692	-0.1547	-0.1987	-0.1123	0.2313	0.0520	-0.2493	-0.2409	0.0824	0.2136	-0.1480	0.1735	-0.1826	-0.1755	0.1532	0.1695	0.2006	0.1202	-0.2278	0.2334	-0.0103	0.0581	0.2382	-0.2382	-0.0218	0.2421	-0.1572	0.0165	-0.2115	-0.0858	-0.2389	
-0.0218	0.1721	-0.1440	-0.1930	-0.1455	-0.1851	0.1789	0.1373	-0.2364	-0.2440	0.0331	0.2389	-0.0679	0.2268	-0.1076	-0.1556	0.2012	-0.1441	-0.2371	-0.0259	0.2445	-0.2324	-0.0349	0.0275	-0.2373	0.2364	-0.0641	-0.2256	0.1670	-0.1086	0.1895	0.1408	0.2090	
-0.0000	0.1896	-0.0676	-0.2386	0.0620	-0.2133	-0.1665	0.1349	0.2391	-0.2396	-0.0968	0.1986	0.1826	0.1107	0.2374	0.2012	-0.0373	-0.2029	-0.0838	-0.2458	-0.0392	0.2204	0.1421	-0.2233	0.1460	0.2169	0.1741	-0.1053	-0.1895	0.2392	-0.1132	-0.2353	-0.0131	
0.0087	0.1958	-0.0346	-0.2320	0.1323	-0.1537	-0.2249	0.0491	0.2499	-0.2330	-0.1411	0.1480	0.2286	0.0157	0.2364	0.1851	-0.1061	0.1820	0.1539	0.2180	-0.0588	-0.2120	-0.1755	0.2424	-0.0875	-0.2335	-0.1044	0.1836	0.1975	-0.2038	0.0776	0.2442	-0.0684	
0.0000	0.2094	0.0513	-0.1552	0.2406	0.1231	-0.1011	-0.2425	-0.1918	-0.2049	-0.2240	-0.0428	0.1737	-0.2393	-0.1123	-0.2206	-0.0890	0.2283	-0.0616	0.1541	0.2443	0.1823	0.2301	-0.1294	-0.0915	-0.1683	-0.2405	-0.1437	-0.2150	-0.0717	0.0201	-0.1920	0.2322	
-0.0035	0.2140	0.0837	-0.1083	0.2348	0.1929	-0.0031	-0.2067	-0.2246	-0.1895	-0.2394	-0.1117	0.1002	-0.2361	-0.1860	-0.2087	-0.0187	-0.2127	-0.0182	-0.2174	-0.2197	-0.1674	-0.2366	0.0499	0.1493	0.2012	0.2213	0.0540	0.2210	0.1556	-0.0583	0.1477	-0.2438	
-0.0001	0.2233	0.1570	0.0371	0.1005	0.2071	0.2456	0.2075	0.1146	-0.1415	-0.2305	-0.2354	-0.1581	0.0312	-0.0979	0.2330	0.1903	-0.2446	0.1860	0.0739	-0.0639	0.1234	0.2138	0.1820	-0.2379	0.0985	0.1881	0.2396	-0.2330	-0.2227	0.1472	0.0084	0.1313	
0.0014	0.2261	0.1805	0.0914	0.0262	0.1439	0.2273	0.2428	0.1643	-0.1195	-0.2086	-0.2440	-0.2145	0.1244	-0.0053	0.2257	0.1383	0.2350	-0.1238	0.0245	0.1516	-0.1038	-0.1905	-0.2264	0.2376	-0.1436	-0.2290	-0.2341	0.2367	0.1679	-0.1761	-0.0698	-0.0557	
0.0002	0.2308	0.2226	0.2034	-0.1728	-0.1337	-0.0909	-0.0506	-0.0196	-0.0584	-0.1128	-0.1596	-0.1961	0.2207	0.2339	-0.2381	-0.2382	0.2513	-0.2468	-0.2365	-0.2173	0.0504	0.1007	0.1875	-0.1477	-0.0163	-0.0428	-0.0802	-0.2428	0.1230	0.2287	0.2020	-0.1654	
-0.0006	0.2318	0.2312	0.2270	-0.2171	-0.2003	-0.1745	-0.1361	-0.0784	-0.0328	-0.0656	-0.0981	-0.1305	0.1622	0.1926	-0.2356	-0.2190	-0.2481	0.2234	0.1900	0.1557	-0.0283	-0.0581	-0.1221	0.0895	0.0679	0.1236	0.1647	0.2440	-0.1943	-0.2395	-0.2302	0.2155	
-0.0006	0.2318	0.2312	0.2270	-0.2171	-0.2003	-0.1745	-0.1361	-0.0784	0.0328	0.0656	0.0981	0.1305	-0.1622	-0.1926	0.2356	0.2190	-0.2481	0.2234	0.1900	0.1557	-0.0283	-0.0581	-0.1221	0.0895	-0.0679	-0.1236	-0.1647	-0.2440	0.1943	0.2395	0.2302	-0.2155	
0.0002	0.2308	0.2226	0.2034	-0.1728	-0.1337	-0.0909	-0.0506	-0.0196	0.0584	0.1128	0.1596	0.1961	-0.2207	-0.2339	0.2381	0.2382	0.2513	-0.2468	-0.2365	-0.2173	0.0504	0.1007	0.1875	-0.1477	0.0163	0.0428	0.0802	0.2428	-0.1230	-0.2287	-0.2020	0.1654	
0.0014	0.2261	0.1805	0.0914	0.0262	0.1439	0.2273	0.2428	0.1643	0.1195	0.2086	0.2440	0.2145	-0.1244	0.0053	-0.2257	-0.1383	0.2350	-0.1238	0.0245	0.1516	-0.1038	-0.1905	-0.2264	0.2376	0.1436	0.2290	0.2341	-0.2367	-0.1679	0.1761	0.0698	0.0557	
-0.0001	0.2233	0.1570	0.0371	0.1005	0.2071	0.2456	0.2075	0.1146	0.1415	0.2305	0.2354	0.1581	-0.0312	0.0979	-0.2330	-0.1903	-0.2446	0.1860	0.0739	-0.0639	0.1234	0.2138	0.1820	-0.2379	-0.0985	-0.1881	-0.2396	0.2330	0.2227	-0.1472	-0.0084	-0.1313	
-0.0035	0.2140	0.0837	-0.1083	0.2348	0.1929	-0.0031	-0.2067	-0.2246	0.1895	0.2394	0.1117	-0.1002	0.2361	0.1860	0.2087	0.0187	-0.2127	-0.0182	-0.2174	-0.2197	-0.1674	-0.2366	0.0499	0.1493	-0.2012	-0.2213	-0.0540	-0.2210	-0.1556	0.0583	-0.1477	0.2438	
0.0000	0.2094	0.0513	-0.1552	0.2406	0.1231	-0.1011	-0.2425	-0.1918	0.2049	0.2240	0.0428	-0.1737	0.2393	0.1123	0.2206	0.0890	0.2283	-0.0616	0.1541	0.2443	0.1823	0.2301	-0.1294	-0.0915	0.1683	0.2405	0.1437	0.2150	0.0717	-0.0201	0.1920	-0.2322	
0.0087	0.1958	-0.0346	-0.2320	0.1323	-0.1537	-0.2249	0.0491	0.2499	0.2330	0.1411	-0.1480	-0.2286	-0.0157	-0.2364	-0.1851	0.1061	0.1820	0.1539	0.2180	-0.0588	-0.2120	-0.1755	0.2424	-0.0875	0.2335	0.1044	-0.1836	-0.1975	0.2038	-0.0776	-0.2442	0.0684	
-0.0000	0.1896	-0.0676	-0.2386	0.0620	-0.2133	-0.1665	0.1349	0.2391	0.2396	0.0968	-0.1986	-0.1826	-0.1107	-0.2374	-0.2012	0.0373	-0.2029	-0.0838	-0.2458	-0.0392	0.2204	0.1421	-0.2233	0.1460	-0.2169	-0.1741	0.1053	0.1895	-0.2392	0.1132	0.2353	0.0131	
-0.0218	0.1721	-0.1440	-0.1930	-0.1455	-0.1851	0.1789	0.1373	-0.2364	0.2440	-0.0331	-0.2389	0.0679	-0.2268	0.1076	0.1556	-0.2012	-0.1441	-0.2371	-0.0259	0.2445	-0.2324	-0.0349	0.0275	-0.2373	-0.2364	0.0641	0.2256	-0.1670	0.1086	-0.1895	-0.1408	-0.2090	
